,Job_URL,Date_Posted,Job_Title,Location
494,https://www.merckgroup.com/en/careers/jobs/269816.html?location=Switzerland&state=Schaffhausen&city=Schaffhausen&functionalarea=Research & Development,Posted 23 Nov 2023,Senior Scientist; Part-time/Fulltime; (all genders),"Schaffhausen, Schaffhausen, Switzerland"
495,https://www.merckgroup.com/en/careers/jobs/270014.html?location=United States&state=Arizona&city=Chandler&functionalarea=Engineering & Skilled Trade,Posted 22 Nov 2023,Electrical Design Engineer,"Chandler, Arizona, United States"
496,https://www.merckgroup.com/en/careers/jobs/270013.html?location=United States&state=Arizona&city=Chandler&functionalarea=Engineering & Skilled Trade,Posted 22 Nov 2023,Electrical Design Engineer,"Chandler, Arizona, United States"
497,https://www.merckgroup.com/en/careers/jobs/270012.html?location=United States&state=Arizona&city=Chandler&functionalarea=Engineering & Skilled Trade,Posted 22 Nov 2023,Embedded Electrical Engineer,"Chandler, Arizona, United States"
498,https://www.merckgroup.com/en/careers/jobs/269940.html?location=United States&state=California&city=Carlsbad&functionalarea=Administration & Services,Posted 22 Nov 2023,Facilities and Maintenance Manager,"Carlsbad, California, United States"
499,https://www.merckgroup.com/en/careers/jobs/268617.html?location=United States&state=Massachusetts&city=Burlington&functionalarea=Data Analytics & Digital Business,Posted 22 Nov 2023,"Senior Product Manager, AI and Cheminformatics Software","Burlington, Massachusetts, United States"
500,https://www.merckgroup.com/en/careers/jobs/268508.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Regulatory Affairs,Posted 22 Nov 2023,Director Global Regulatory Lead - Oncology part-/full-time (all genders),"Darmstadt, Hessen, Germany"
501,https://www.merckgroup.com/en/careers/jobs/269808.html?location=Thailand&state=Chon Buri&city=Bangkok&functionalarea=Commercial,Posted 22 Nov 2023,"Commercial Execution Manager, APAC 1","Bangkok, Chon Buri, Thailand"
502,https://www.merckgroup.com/en/careers/jobs/269520.html?location=China&state=Beijing&city=Beijing&functionalarea=Commercial,Posted 22 Nov 2023,(Senior) Product Manager,"Beijing, Beijing, China"
503,https://www.merckgroup.com/en/careers/jobs/269953.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=No Functional Area,Posted 21 Nov 2023,Pharmaziepraktikum im Bereich Orals Development ab Mai 2025 (m/w/d),"Darmstadt, Hessen, Germany"
504,https://www.merckgroup.com/en/careers/jobs/269903.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Commercial,Posted 21 Nov 2023,"Medical Learning Lead, N&I (all genders)","Darmstadt, Hessen, Germany"
505,https://www.merckgroup.com/en/careers/jobs/269943.html?location=Malaysia&state=Selangor&city=Petaling Jaya&functionalarea=Commercial,Posted 21 Nov 2023,Account Manager,"Petaling Jaya, Selangor, Malaysia"
506,https://www.merckgroup.com/en/careers/jobs/269900.html?location=United States&state=California&city=Temecula&functionalarea=Research & Development,Posted 20 Nov 2023,Head of Biology R&D Protein Pathways & Antibodies,"Temecula, California, United States"
507,https://www.merckgroup.com/en/careers/jobs/269931.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Human Resources,Posted 20 Nov 2023,Staatlich geprüfter Erzieher (m/w/divers) Kindertagesstätte (Krippe) 2 Jahre befristet,"Darmstadt, Hessen, Germany"
508,https://www.merckgroup.com/en/careers/jobs/269915.html?location=United States&state=Wisconsin&city=Sheboygan Falls&functionalarea=Manufacturing,Posted 20 Nov 2023,Manufacturing Operator 1 (New Facility - Opening Soon!),"Sheboygan Falls, Wisconsin, United States"
509,https://www.merckgroup.com/en/careers/jobs/269913.html?location=United States&state=Wisconsin&city=Sheboygan Falls&functionalarea=Manufacturing,Posted 20 Nov 2023,Manufacturing Operator 4 (New Facility - Opening Soon!),"Sheboygan Falls, Wisconsin, United States"
510,https://www.merckgroup.com/en/careers/jobs/269866.html?location=United States&state=Wisconsin&city=Sheboygan Falls&functionalarea=Manufacturing,Posted 20 Nov 2023,Manufacturing Operator 2 (New Facility - Opening Soon!),"Sheboygan Falls, Wisconsin, United States"
511,https://www.merckgroup.com/en/careers/jobs/269868.html?location=United States&state=Wisconsin&city=Sheboygan Falls&functionalarea=Manufacturing,Posted 20 Nov 2023,Manufacturing Operator 3 (New Facility - Opening Soon!),"Sheboygan Falls, Wisconsin, United States"
512,https://www.merckgroup.com/en/careers/jobs/269788.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Information Technology,Posted 20 Nov 2023,Expert - SAP ERP Release Management,"Bangalore, Karnataka, India"
513,https://www.merckgroup.com/en/careers/jobs/269907.html?location=United States&state=Arizona&city=Chandler&functionalarea=Manufacturing,Posted 17 Nov 2023,Orbital Welder Tech,"Chandler, Arizona, United States"
514,https://www.merckgroup.com/en/careers/jobs/269750.html?location=United States&state=Massachusetts&city=Rockland&functionalarea=Commercial,Posted 17 Nov 2023,Opinion Leader Liaison - Oncology - Central North,"Rockland, Massachusetts, United States"
515,https://www.merckgroup.com/en/careers/jobs/269370.html?location=Switzerland&state=Vaud&city=Aubonne&functionalarea=Regulatory Affairs,Posted 17 Nov 2023,Global Regulatory Affair CMC Intelligence (all genders),"Aubonne, Vaud, Switzerland"
516,https://www.merckgroup.com/en/careers/jobs/269719.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Information Technology,Posted 17 Nov 2023,DevOps Windows Automation Engineer (Powershell),"Bangalore, Karnataka, India"
517,https://www.merckgroup.com/en/careers/jobs/269626.html?location=Republic of Korea&state=Seoul&city=Seoul&functionalarea=Finance,Posted 17 Nov 2023,"Associate Accounting Business Partner (1년 계약직, 서울근무)","Seoul, Seoul, Republic of Korea"
518,https://www.merckgroup.com/en/careers/jobs/269768.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Information Technology,Posted 17 Nov 2023,Associate Architect - Messaging & Collaboration,"Bangalore, Karnataka, India"
519,https://www.merckgroup.com/en/careers/jobs/269800.html?location=United States&state=Missouri&city=St. Louis&functionalarea=Manufacturing,Posted 16 Nov 2023,Associate Production Scientist,"St. Louis, Missouri, United States"
520,https://www.merckgroup.com/en/careers/jobs/269766.html?location=United States&state=Pennsylvania&city=Philadelphia&functionalarea=Engineering & Skilled Trade,Posted 16 Nov 2023,Cosmetic Application Chemist,"Philadelphia, Pennsylvania, United States"
521,https://www.merckgroup.com/en/careers/jobs/269682.html?location=Germany&state=Hessen&city=Gernsheim&functionalarea=Administration & Services,Posted 16 Nov 2023,Werkfeuerwehrmann/-frau (VZ/TZ) (m/w/d),"Gernsheim, Hessen, Germany"
522,https://www.merckgroup.com/en/careers/jobs/269557.html?location=Republic of Korea&state=Seoul&city=Seoul&functionalarea=Communication,Posted 16 Nov 2023,"Head of Communications-BioPharma, korea","Seoul, Seoul, Republic of Korea"
523,https://www.merckgroup.com/en/careers/jobs/269170.html?location=United States&state=Wisconsin&city=Sheboygan Falls&functionalarea=Manufacturing,Posted 16 Nov 2023,Manufacturing Operator 2,"Sheboygan Falls, Wisconsin, United States"
524,https://www.merckgroup.com/en/careers/jobs/269804.html?location=China&state=Singapore&city=Singapore&functionalarea=Commercial,Posted 16 Nov 2023,"Commercial Execution Manager, APAC 1","Singapore, Singapore, China"
525,https://www.merckgroup.com/en/careers/jobs/269770.html?location=Malaysia&state=Selangor&city=Petaling Jaya&functionalarea=Finance,Posted 16 Nov 2023,Finance Executive,"Petaling Jaya, Selangor, Malaysia"
526,https://www.merckgroup.com/en/careers/jobs/269757.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Procurement,Posted 15 Nov 2023,Head of Sourcing LS Process Solutions (all genders),"Darmstadt, Hessen, Germany"
527,https://www.merckgroup.com/en/careers/jobs/269795.html?location=Switzerland&state=Vaud&city=Corsier-sur-Vevey&functionalarea=No Functional Area,Posted 15 Nov 2023,internship - MOS Compliance & Release,"Corsier-sur-Vevey, Vaud, Switzerland"
528,https://www.merckgroup.com/en/careers/jobs/269627.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Engineering & Skilled Trade,Posted 15 Nov 2023,Verpackungsingenieur / Packaging Engineer (w/m/d) Pharma,"Darmstadt, Hessen, Germany"
529,https://www.merckgroup.com/en/careers/jobs/269791.html?location=France&state=Bas-Rhin&city=Molsheim&functionalarea=Legal,Posted 15 Nov 2023,Patent Counsel Biology f/m,"Molsheim, Bas-Rhin, France"
530,https://www.merckgroup.com/en/careers/jobs/269809.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Human Resources,Posted 15 Nov 2023,Staatlich geprüfter Erzieher (m/w/divers) Kindertagesstätte (Kindergarten) 2 Jahre befristet,"Darmstadt, Hessen, Germany"
531,https://www.merckgroup.com/en/careers/jobs/269803.html?location=China&state=Shanghai&city=Hangzhou&functionalarea=Commercial,Posted 15 Nov 2023,高级经理，市场准入与定价部,"Hangzhou, Shanghai, China"
532,https://www.merckgroup.com/en/careers/jobs/268278.html?location=United States&state=Missouri&city=St. Louis&functionalarea=Manufacturing,Posted 14 Nov 2023,Packaging Operator 2,"St. Louis, Missouri, United States"
533,https://www.merckgroup.com/en/careers/jobs/267947.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Information Technology,Posted 14 Nov 2023,Java Architect,"Bangalore, Karnataka, India"
534,https://www.merckgroup.com/en/careers/jobs/269356.html?location=United States&state=Missouri&city=St. Louis&functionalarea=Manufacturing,Posted 13 Nov 2023,Senior Associate Production Scientist,"St. Louis, Missouri, United States"
535,https://www.merckgroup.com/en/careers/jobs/269541.html?location=United States&state=Massachusetts&city=Rockland&functionalarea=Data Analytics & Digital Business,Posted 13 Nov 2023,Senior Commercial Operations Project Lead- Digital Health,"Rockland, Massachusetts, United States"
536,https://www.merckgroup.com/en/careers/jobs/269599.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=No Functional Area,Posted 13 Nov 2023,Pharmaziepraktikum im Bereich GDPD ab November 2024 (m/w/d),"Darmstadt, Hessen, Germany"
537,https://www.merckgroup.com/en/careers/jobs/269732.html?location=United States&state=Wisconsin&city=Milwaukee&functionalarea=Engineering & Skilled Trade,Posted 11 Nov 2023,Operational Excellence Manager,"Milwaukee, Wisconsin, United States"
538,https://www.merckgroup.com/en/careers/jobs/269733.html?location=United States&state=Missouri&city=St. Louis&functionalarea=Supply Chain,Posted 10 Nov 2023,ISCO Excellence Site Leader,"St. Louis, Missouri, United States"
539,https://www.merckgroup.com/en/careers/jobs/269495.html?location=Switzerland&state=Vaud&city=Eysins&functionalarea=Quality,Posted 10 Nov 2023,Connected Health Quality Expert (all genders),"Eysins, Vaud, Switzerland"
540,https://www.merckgroup.com/en/careers/jobs/267265.html?location=Slovakia&state=Bratislava&city=Bratislava&functionalarea=Information Technology,Posted 10 Nov 2023,Senior System Engineer Infrastructure,"Bratislava, Bratislava, Slovakia"
541,https://www.merckgroup.com/en/careers/jobs/260317.html?location=Switzerland&state=Vaud&city=Aubonne&functionalarea=No Functional Area,Posted 10 Nov 2023,QC Intern - Software Validation,"Aubonne, Vaud, Switzerland"
542,https://www.merckgroup.com/en/careers/jobs/268963.html?location=Indonesia&state=Jakarta Raya&city=Jakarta Timur&functionalarea=Finance,Posted 10 Nov 2023,Manager Controlling Biopharma,"Jakarta Timur, Jakarta Raya, Indonesia"
543,https://www.merckgroup.com/en/careers/jobs/269480.html?location=Switzerland&state=Vaud&city=Aubonne&functionalarea=Manufacturing,Posted 09 Nov 2023,"Drug Substance Expert (Associate Director level), Global MSAT (all genders)","Aubonne, Vaud, Switzerland"
544,https://www.merckgroup.com/en/careers/jobs/269250.html?location=Switzerland&state=Vaud&city=Corsier-sur-Vevey&functionalarea=Engineering & Skilled Trade,Posted 09 Nov 2023,Electricien Spécialiste en exploitation et maintenance (m/f/d),"Corsier-sur-Vevey, Vaud, Switzerland"
545,https://www.merckgroup.com/en/careers/jobs/269673.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=No Functional Area,Posted 09 Nov 2023,Pharmaziepraktikum gemäß §4 Approbationsordnung für Apotheker im Bereich Qualitätssicherung (m/w/d),"Darmstadt, Hessen, Germany"
546,https://www.merckgroup.com/en/careers/jobs/269587.html?location=Switzerland&state=Vaud&city=Corsier-sur-Vevey&functionalarea=No Functional Area,Posted 09 Nov 2023,Internship Manufacturing Science And Technologies (MSAT) in process validation,"Corsier-sur-Vevey, Vaud, Switzerland"
547,https://www.merckgroup.com/en/careers/jobs/267973.html?location=United States&state=Texas&city=The Woodlands&functionalarea=Engineering & Skilled Trade,Posted 08 Nov 2023,Manufacturing Engineer,"The Woodlands, Texas, United States"
548,https://www.merckgroup.com/en/careers/jobs/268581.html?location=United States&state=California&city=Carlsbad&functionalarea=Finance,Posted 08 Nov 2023,Business Unit Controller,"Carlsbad, California, United States"
549,https://www.merckgroup.com/en/careers/jobs/269539.html?location=Egypt&state=Egypt&city=Cairo&functionalarea=Data Analytics & Digital Business,Posted 08 Nov 2023,Cloud Engineer,"Cairo, Egypt, Egypt"
550,https://www.merckgroup.com/en/careers/jobs/269538.html?location=Egypt&state=Egypt&city=Cairo&functionalarea=Data Analytics & Digital Business,Posted 08 Nov 2023,MLOps Engineer - LLM and GenAI Products,"Cairo, Egypt, Egypt"
551,https://www.merckgroup.com/en/careers/jobs/267296.html?location=Switzerland&state=Vaud&city=Aubonne&functionalarea=No Functional Area,Posted 08 Nov 2023,Internship QC HPLC & Biochemistry intern,"Aubonne, Vaud, Switzerland"
552,https://www.merckgroup.com/en/careers/jobs/267761.html?location=United States&state=Massachusetts&city=Danvers&functionalarea=Engineering & Skilled Trade,Posted 07 Nov 2023,Senior Controls System Engineer,"Danvers, Massachusetts, United States"
553,https://www.merckgroup.com/en/careers/jobs/269488.html?location=Turkey&state=Istanbul&city=Istanbul&functionalarea=Legal,Posted 07 Nov 2023,"Legal Lead, Compliance and Data Privacy Officer- Turkey","Istanbul, Istanbul, Turkey"
554,https://www.merckgroup.com/en/careers/jobs/269588.html?location=Switzerland&state=Vaud&city=Corsier-sur-Vevey&functionalarea=No Functional Area,Posted 07 Nov 2023,Internship Manufacturing Science And Technologies (MSAT) in Process Expertise,"Corsier-sur-Vevey, Vaud, Switzerland"
555,https://www.merckgroup.com/en/careers/jobs/269458.html?location=Germany&state=Hamburg&city=Hamburg&functionalarea=Manufacturing,Posted 07 Nov 2023,Werkstudent (m/w/d),"Hamburg, Hamburg, Germany"
556,https://www.merckgroup.com/en/careers/jobs/269179.html?location=Japan&state=Tokyo&city=Tokyo&functionalarea=Manufacturing,Posted 07 Nov 2023,Project Manager / Contract Testing Services_Life Science(Tokyo),"Tokyo, Tokyo, Japan"
557,https://www.merckgroup.com/en/careers/jobs/265089.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Data Analytics & Digital Business,Posted 07 Nov 2023,Senior Project Manager (SAFE framework),"Bangalore, Karnataka, India"
558,https://www.merckgroup.com/en/careers/jobs/269589.html?location=United States&state=Missouri&city=St. Louis&functionalarea=Manufacturing,Posted 06 Nov 2023,Chemical Operator 4 - Night Shift,"St. Louis, Missouri, United States"
559,https://www.merckgroup.com/en/careers/jobs/268389.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Quality,Posted 06 Nov 2023,Internal Auditor Operational Audits / Audit Analytics (all genders) 1,"Darmstadt, Hessen, Germany"
560,https://www.merckgroup.com/en/careers/jobs/269316.html?location=Switzerland&state=Vaud&city=Corsier-sur-Vevey&functionalarea=Research & Development,Posted 06 Nov 2023,Team Lead of Drug Product Development (all genders),"Corsier-sur-Vevey, Vaud, Switzerland"
561,https://www.merckgroup.com/en/careers/jobs/269390.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=No Functional Area,Posted 06 Nov 2023,"Working Student for Corporate Content, Corporate Center (all genders)","Darmstadt, Hessen, Germany"
562,https://www.merckgroup.com/en/careers/jobs/269181.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 06 Nov 2023,Lab Head (all genders) High Throughput MassSpec,"Darmstadt, Hessen, Germany"
563,https://www.merckgroup.com/en/careers/jobs/269492.html?location=China&state=Shanghai&city=Shanghai&functionalarea=Finance,Posted 06 Nov 2023,Head of SLS APAC Commercial Controlling 1,"Shanghai, Shanghai, China"
564,https://www.merckgroup.com/en/careers/jobs/268632.html?location=Malaysia&state=Selangor&city=Shah Alam&functionalarea=Commercial,Posted 06 Nov 2023,"Commercial Service Manager, SEA","Shah Alam, Selangor, Malaysia"
565,https://www.merckgroup.com/en/careers/jobs/269391.html?location=Switzerland&state=Vaud&city=Corsier-sur-Vevey&functionalarea=Quality,Posted 03 Nov 2023,Quality Operation Associate Manager -  (all genders),"Corsier-sur-Vevey, Vaud, Switzerland"
566,https://www.merckgroup.com/en/careers/jobs/269482.html?location=France&state=Rhone&city=Lyon&functionalarea=Legal,Posted 02 Nov 2023,Compliance Officer France f/h,"Lyon, Rhone, France"
567,https://www.merckgroup.com/en/careers/jobs/269217.html?location=Malaysia&state=Selangor&city=Petaling Jaya&functionalarea=Commercial,Posted 01 Nov 2023,Marketing Manager,"Petaling Jaya, Selangor, Malaysia"
568,https://www.merckgroup.com/en/careers/jobs/269096.html?location=Taiwan&state=T'ai-pei&city=Taipei&functionalarea=Information Technology,Posted 01 Nov 2023,"Business Process Architect, Warehouse & Inventory Management","Taipei, T'ai-pei, Taiwan"
569,https://www.merckgroup.com/en/careers/jobs/266699.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Information Technology,Posted 01 Nov 2023,System Excellence Manager SAP,"Bangalore, Karnataka, India"
570,https://www.merckgroup.com/en/careers/jobs/269195.html?location=Switzerland&state=Vaud&city=Aubonne&functionalarea=Manufacturing,Posted 31 Oct 2023,Specialist T&T and Vision Systems (m/f/d),"Aubonne, Vaud, Switzerland"
571,https://www.merckgroup.com/en/careers/jobs/269429.html?location=Switzerland&state=Vaud&city=Aubonne&functionalarea=Supply Chain,Posted 31 Oct 2023,Production & Supply Planning Specialist,"Aubonne, Vaud, Switzerland"
572,https://www.merckgroup.com/en/careers/jobs/269296.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Regulatory Affairs,Posted 31 Oct 2023,Senior Specialist - Veeva Vault RIM,"Bangalore, Karnataka, India"
573,https://www.merckgroup.com/en/careers/jobs/269202.html?location=United States&state=Massachusetts&city=Rockland&functionalarea=Commercial,Posted 30 Oct 2023,Senior Manager BI Data Architect - Rockland MA,"Rockland, Massachusetts, United States"
574,https://www.merckgroup.com/en/careers/jobs/269328.html?location=Spain&state=Barcelona&city=Mollet del Valles&functionalarea=Information Technology,Posted 30 Oct 2023,Working Student Data & Generative AI (all genders)- Remote,"Mollet del Valles, Barcelona, Spain"
575,https://www.merckgroup.com/en/careers/jobs/268922.html?location=Malaysia&state=Selangor&city=Petaling Jaya&functionalarea=Regulatory Affairs,Posted 30 Oct 2023,Regulatory Affairs Associate Manager,"Petaling Jaya, Selangor, Malaysia"
576,https://www.merckgroup.com/en/careers/jobs/268964.html?location=India&state=Delhi&city=New Delhi&functionalarea=Strategy & Business Development,Posted 27 Oct 2023,Head of LS Government & Public Affairs South Asia,"New Delhi, Delhi, India"
577,https://www.merckgroup.com/en/careers/jobs/264918.html?location=Romania&state=Bucuresti&city=Bucharest&functionalarea=Regulatory Affairs,Posted 27 Oct 2023,Regulatory Management Specialist,"Bucharest, Bucuresti, Romania"
578,https://www.merckgroup.com/en/careers/jobs/269289.html?location=Italy&state=Rome&city=Rome&functionalarea=Commercial,Posted 27 Oct 2023,Therapeutic Area Specialist Oncology Veneto Occidentale e Trentino Alto Adige,"Rome, Rome, Italy"
579,https://www.merckgroup.com/en/careers/jobs/269214.html?location=Egypt&state=Egypt&city=Cairo&functionalarea=Information Technology,Posted 27 Oct 2023,Cloud Tech Lead [Palantir Foundry],"Cairo, Egypt, Egypt"
580,https://www.merckgroup.com/en/careers/jobs/269213.html?location=Egypt&state=Egypt&city=Cairo&functionalarea=Information Technology,Posted 27 Oct 2023,Senior Cloud Engineer [Snowflake],"Cairo, Egypt, Egypt"
581,https://www.merckgroup.com/en/careers/jobs/264751.html?location=United States&state=Massachusetts&city=Billerica&functionalarea=Research & Development,Posted 26 Oct 2023,"Principal Scientist, Quantitative Pharmacology","Billerica, Massachusetts, United States"
582,https://www.merckgroup.com/en/careers/jobs/264075.html?location=United States&state=Massachusetts&city=Burlington&functionalarea=Data Analytics & Digital Business,Posted 26 Oct 2023,"Senior Product Owner, Scientific Software","Burlington, Massachusetts, United States"
583,https://www.merckgroup.com/en/careers/jobs/269271.html?location=United States&state=Pennsylvania&city=Philadelphia&functionalarea=Engineering & Skilled Trade,Posted 26 Oct 2023,Process Development Scientist 2 2,"Philadelphia, Pennsylvania, United States"
584,https://www.merckgroup.com/en/careers/jobs/269270.html?location=United States&state=New Jersey&city=Branchburg&functionalarea=Engineering & Skilled Trade,Posted 26 Oct 2023,Process Development Scientist 2,"Branchburg, New Jersey, United States"
585,https://www.merckgroup.com/en/careers/jobs/269196.html?location=United States&state=Wisconsin&city=Milwaukee&functionalarea=Finance,Posted 26 Oct 2023,Operations Controller,"Milwaukee, Wisconsin, United States"
586,https://www.merckgroup.com/en/careers/jobs/267737.html?location=United States&state=Maryland&city=Rockville&functionalarea=Engineering & Skilled Trade,Posted 25 Oct 2023,Sr. Lab Automation Engineer,"Rockville, Maryland, United States"
587,https://www.merckgroup.com/en/careers/jobs/262120.html?location=United States&state=Massachusetts&city=Burlington&functionalarea=Data Analytics & Digital Business,Posted 25 Oct 2023,"Senior Data Scientist, AI and Computational Chemistry","Burlington, Massachusetts, United States"
588,https://www.merckgroup.com/en/careers/jobs/262478.html?location=Germany&state=Bavaria&city=Schnelldorf&functionalarea=Manufacturing,Posted 25 Oct 2023,Produktionsmitarbeiter Abfüllung (m/w/d),"Schnelldorf, Bavaria, Germany"
589,https://www.merckgroup.com/en/careers/jobs/269106.html?location=Germany&state=Hessen&city=Gernsheim&functionalarea=Supply Chain,Posted 25 Oct 2023,Werkstudent (m/w/d),"Gernsheim, Hessen, Germany"
590,https://www.merckgroup.com/en/careers/jobs/269034.html?location=United States&state=Missouri&city=St. Louis&functionalarea=Manufacturing,Posted 24 Oct 2023,Manufacturing Technician 4 - Night Shift,"St. Louis, Missouri, United States"
591,https://www.merckgroup.com/en/careers/jobs/268614.html?location=France&state=Pas-de-Calais&city=Calais&functionalarea=Manufacturing,Posted 23 Oct 2023,Responsable de production chimique (environnement pharmaceutique) f/h,"Calais, Pas-de-Calais, France"
592,https://www.merckgroup.com/en/careers/jobs/268939.html?location=Germany&state=Hamburg&city=Hamburg&functionalarea=Manufacturing,Posted 20 Oct 2023,Production Planner (m/w/d),"Hamburg, Hamburg, Germany"
593,https://www.merckgroup.com/en/careers/jobs/269112.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Information Technology,Posted 20 Oct 2023,Associate Architect (Senior Tableau Administrator),"Bangalore, Karnataka, India"
594,https://www.merckgroup.com/en/careers/jobs/263548.html?location=Switzerland&state=Vaud&city=Corsier-sur-Vevey&functionalarea=No Functional Area,Posted 20 Oct 2023,Internship QC Chemistry,"Corsier-sur-Vevey, Vaud, Switzerland"
595,https://www.merckgroup.com/en/careers/jobs/269099.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Data Analytics & Digital Business,Posted 19 Oct 2023,Architect- AWS,"Bangalore, Karnataka, India"
596,https://www.merckgroup.com/en/careers/jobs/268924.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Regulatory Affairs,Posted 18 Oct 2023,Senior Specialist License Management,"Bangalore, Karnataka, India"
597,https://www.merckgroup.com/en/careers/jobs/264680.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Research & Development,Posted 18 Oct 2023,Senior Principal Data Engineer,"Bangalore, Karnataka, India"
598,https://www.merckgroup.com/en/careers/jobs/267227.html?location=Germany&state=Hessen&city=Gernsheim&functionalarea=Administration & Services,Posted 17 Oct 2023,Meister für Schutz und Sicherheit (m/w/d) VZ / TZ ab 80%,"Gernsheim, Hessen, Germany"
599,https://www.merckgroup.com/en/careers/jobs/268721.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Strategy & Business Development,Posted 17 Oct 2023,Site Process Lead (all genders),"Darmstadt, Hessen, Germany"
600,https://www.merckgroup.com/en/careers/jobs/261256.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Administration & Services,Posted 16 Oct 2023,Werkfeuerwehrmann/-frau (m/w/divers),"Darmstadt, Hessen, Germany"
601,https://www.merckgroup.com/en/careers/jobs/269020.html?location=Republic of Korea&state=Gyeonggi-do&city=Siheung-Si&functionalarea=Supply Chain,Posted 16 Oct 2023,Transportation 3PL Warehouse Manager,"Siheung-Si, Gyeonggi-do, Republic of Korea"
602,https://www.merckgroup.com/en/careers/jobs/267914.html?location=China&state=Jiangsu&city=Suzhou&functionalarea=Quality,Posted 16 Oct 2023,质量保证工程师,"Suzhou, Jiangsu, China"
603,https://www.merckgroup.com/en/careers/jobs/268881.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=No Functional Area,Posted 11 Oct 2023,Internship in characterization of Display & Semiconductor Materials (all genders),"Darmstadt, Hessen, Germany"
604,https://www.merckgroup.com/en/careers/jobs/268517.html?location=United Kingdom&state=London&city=Feltham&functionalarea=Research & Development,Posted 10 Oct 2023,"Oncology Value Demonstration, Regional Director - Europe","Feltham, London, United Kingdom"
605,https://www.merckgroup.com/en/careers/jobs/268559.html?location=Italy&state=Rome&city=Rome&functionalarea=Human Resources,Posted 10 Oct 2023,HR Internship,"Rome, Rome, Italy"
606,https://www.merckgroup.com/en/careers/jobs/268659.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Commercial,Posted 10 Oct 2023,Head of Commercial Marketing,"Bangalore, Karnataka, India"
607,https://www.merckgroup.com/en/careers/jobs/268431.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 09 Oct 2023,Innovation Cup 2024 - Team Oncology (all genders),"Darmstadt, Hessen, Germany"
608,https://www.merckgroup.com/en/careers/jobs/268436.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 09 Oct 2023,Innovation Cup 2024 - Team digital health (all genders),"Darmstadt, Hessen, Germany"
609,https://www.merckgroup.com/en/careers/jobs/268435.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 09 Oct 2023,Innovation Cup 2024 - Team synthetic biology (all genders),"Darmstadt, Hessen, Germany"
610,https://www.merckgroup.com/en/careers/jobs/268434.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 09 Oct 2023,Innovation Cup 2023 - Team Smart manufacturing (all genders) 1,"Darmstadt, Hessen, Germany"
611,https://www.merckgroup.com/en/careers/jobs/268433.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 09 Oct 2023,Innovation Cup 2024 - Team Neuroscience & Immunology (all genders),"Darmstadt, Hessen, Germany"
612,https://www.merckgroup.com/en/careers/jobs/268432.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 09 Oct 2023,Innovation Cup 2024 - Team Medicinal Chemistry (all genders),"Darmstadt, Hessen, Germany"
613,https://www.merckgroup.com/en/careers/jobs/268437.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 09 Oct 2023,Innovation Cup 2024 - Team neuro-inspired computing (all genders),"Darmstadt, Hessen, Germany"
614,https://www.merckgroup.com/en/careers/jobs/268698.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Commercial,Posted 09 Oct 2023,Analyst - Chemistry Marketing Operations,"Bangalore, Karnataka, India"
615,https://www.merckgroup.com/en/careers/jobs/268792.html?location=China&state=Shanghai&city=Shanghai&functionalarea=Procurement,Posted 09 Oct 2023,India Sourcing Manager for Commercial cluster,"Shanghai, Shanghai, China"
